"","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","AverageFRic"
"A4Z2",0.268770720142053,0.48243473862598,0.433924316216193,0.732332890386243,0.662749989462717,0.99115551430163,0.56245922796413,0.45859174641701,0.0831631153755327,0.193271680044933,0.657209527734956,0.443128877406749,0.492614950951674,0.337898083887935,0.73870078828525,0.648294883826383,0.462124660404317,0.954988010978672,0.463273851466958,0.648294883826383,0.470575103626043,0.158678945443866,0.258965088393156,0.701156619925315,0.746787996022578,0.738700788285251,0.494456824940357,0.133634223236167,0.662450595678678,0.232470585665545,0.464370379606608,0.396365865047498,0.113811426316592,0.116103636090188,0.732332890386243,0.73870078828525,0.763726786432531,0.435370943653225,0.257933424000782,0.0713953398007081,0.474750742730387,0.73870078828525,0.415693427580667,0.176912637478349,0.444268362162619,0.73870078828525,0.469410772811113,0.763726786432531,0.232470585665545,0.648294883826383,0.42355011756651,0.252356688357622,0.63804472914698,0.412019465101036,0.648294883826383,0.523338189487468,0.439294900702323,0.738700788285251,0.73870078828525,0.73870078828525,0.778181892068866,0.0696735864016207,0.73870078828525,0.629688426454355,0.389480405560085,0.738700788285251,0.45859174641701,0.675885573777713,0.763726786432532,0.648294883826383,0.746241222521856,0.189019686065198,0.771002449747795,0.690911062789462,0.78253532230799,0.507922051107021,0.21499879334992,0.662749989462718,0.947320980278891,0.738700788285251,0.510681929307427,0.782535322307991,0.483282918196446,0.676905701315012,0.397264377135918,0.456904282138315,0.692129417849124,0.41106078183958,0.656633460554295,0.416220532024414,0.5233601161734,0.32200791218921,0.648294883826383,0.441928178374469,0.648294883826384,0.486279230977767,0.693306872847711,0.462678317143512,0.706285129701417,0.657209527734955,0.532748928217333
"A5Z1",0.128084544418423,0.297585164355217,0.456880115196869,0.662450595678678,0.648294883826383,0.0497437012482872,0.0138862198053625,0.0512169508783935,NA,0.0512719262671188,0.0222530301419455,0.396615592838977,0.662749989462718,0.0506113492045551,0.00822531973056081,0.271382651514613,0.153567511827544,0.435982484718722,0.347245713333219,0.0135201126613949,0.496706278030014,0.738700788285251,0.270993663288855,0.430725640815062,0.436086201367285,0.0296043740900942,0.399826065787125,0.0284157008406569,0.154228243798396,0.379695526936634,0.465609566713791,NA,0.396322965537093,0.30087520002528,0.044514148195132,0.4245611751164,0.662450595678678,0.490149043308769,NA,0.648294883826383,0.0555994360870382,0.429669182154455,0.0789008117338253,0.0100933511320763,0.411386386912944,0.023272957424433,0.662450595678678,NA,0.656633460554295,NA,0.114561995436266,0.426131311521522,0.399095177561075,0.620773782545783,0.232470585665545,NA,0.230020233642028,0.490941729605408,0.163152814474617,0.656633460554296,0.449245406315171,0.133612212741877,0.0178305101647614,0.00414954800429919,0.2578188750854,0.258250108306483,0.0164257383670733,0.0632539502565086,0.142355953779055,0.00205184611316229,0.12178578447209,0.0305170786595158,NA,NA,0.417967689747183,0.498255844464207,0.0506145044856174,0.648294883826383,0.371947127229408,0.648294883826384,0.656633460554295,0.170590641631304,0.413935937944178,0.508883083851133,0.00573969439543851,0.40047381421034,0.648294883826383,0.266370081476099,0.746241222521855,0.0432573439242048,0.350814039373248,0.379047590031022,0.620773782545783,0.501919566730645,0.0396216061245778,0.350844326977887,0.0392831755980666,NA,0.142355953779054,0.0319676171191412,NA
"A5Z2",0.323874726084419,0.732332890386243,0.474750742730388,0.508883083851133,0.475390615565204,0.483708479040637,0.648294883826384,0.409370185309434,0.763726786432531,0.490149043308769,0.142548867144739,0.753155893921585,0.771002449747794,0.763726786432532,0.523338189487467,0.421641590986259,0.451635051525033,0.496706278030014,0.73870078828525,0.299560250678032,0.763726786432531,0.204160690400338,0.586878813149136,0.473174832086855,0.478355111114419,0.215318472656475,0.753155893921585,0.390539689927538,0.648294883826383,0.0624467971509869,0.738700788285251,0.604306468968586,0.408166824865217,0.360384477810252,0.500012524560985,0.490149043308769,0.502853955591034,0.434846061479133,0.648294883826383,0.080324531617068,0.490149043308769,0.847067473170927,0.134936105757785,0.194729219734998,0.302185650831001,0.455753162658546,0.0814027942321147,0.185619364963515,0.643628356991729,0.656633460554296,0.444807643302786,0.502909372963678,0.490149043308769,0.397334284200215,0.0661832014859939,0.0974109526249107,0.486419360738886,0.112261859882398,0.688635728232799,0.523338189487467,0.693306872847711,0.778181892068866,0.474750742730388,0.0288838526903174,0.391956756667166,0.195649351022322,0.732332890386243,0.113811426316591,0.738700788285251,0.460980339258758,0.648294883826383,0.494212209034277,0.0106355473973978,0.396037697672126,0.176912637478349,0.783712777306578,0.634929494398077,0.455993669740039,0.449921961940652,0.67078917240659,0.266839537822164,0.285727388874779,0.490149043308769,0.662450595678677,0.697211854658548,0.421597241567138,0.734102240469961,0.378628053751198,0.701395248768404,0.732332890386243,0.634929494398077,0.421594286960401,0.738700788285251,0.732332890386243,0.175968802328751,0.656633460554295,0.410337040892767,0.0271062474707356,0.746787996022578,0.166611521074513,0.472295749693179
"A6Z1",0.193364789044489,0.0168834509621392,0.465376507129324,0.434846061479129,0.424362453326858,0.294866045469462,NA,NA,NA,NA,0.257933424000782,NA,0.662749989462718,0.0331713083766338,0.117953407991112,0.00245855238489337,0.35988193766457,NA,NA,NA,0.501007379707293,NA,0.381985865762722,0.0344502445636352,0.0168006153039991,0.158127472869594,0.418934534077636,NA,0.114561995436266,NA,0.153567511827545,NA,0.0351532699817308,0.0499118528996643,0.228601011496149,0.424561175116399,0.386664526209368,NA,NA,NA,0.42710104402721,0.662749989462717,0.0596374568087665,NA,NA,0.265639637337638,0.4245611751164,NA,0.106926017042016,0.00568814743771849,0.0506145044856174,0.223911814864477,0.336476654326873,NA,0.0589359837308504,NA,NA,NA,0.116103636090188,NA,0.0162234413640586,NA,0.0272890883392678,NA,NA,0.00356372960995509,0.172546037749882,0.025571332426813,0.147789935088461,NA,NA,0.25716060325731,NA,NA,NA,0.481238276506876,NA,0.253855087306349,0.176912637478349,0.648294883826384,0.256606918891922,NA,NA,0.148117051454302,0.00260468561529747,0.403668423810665,0.0739145543692166,0.222406049445544,0.00770206883270108,0.011843847856689,0.266457315899972,0.00611652890842242,0.00513214058089251,0.0471712587616378,NA,0.0152427935979904,NA,NA,NA,0.00810236382061469,NA
"A6Z2",0.012934378228802,0.295631475260951,0.73870078828525,0.434050051402483,0.501292587069722,0.478741259760417,0.184750973452133,0.0304641482373953,0.118827475427343,0.17691263747835,0.0114195020386034,0.692129417849123,0.457815040582387,0.498255844464207,0.115362864250741,0.19262772223964,0.3914570631073,0.012327025285551,0.0968818115462959,0.439579199672357,0.776798105906849,0.360623277577709,0.444210229645614,0.450561146240422,0.418007888091725,0.74042264767054,0.274915294091336,0.270993663288855,0.00913823632690222,0.411386386912944,0.450480522841892,0.128706366382316,0.422561631715025,0.0366508850470137,0.399826065787124,0.610925411293711,0.662450595678678,0.0191425111561152,0.0274845505321751,0.422561631715025,0.73870078828525,0.427809485566554,0.67078917240659,0.0493725234821292,0.0117863093442095,0.0490663560491972,0.67078917240659,0.648294883826383,0.732332890386243,0.437102995948541,0.0124011921107304,0.0631283265801418,0.131816487060106,0.0468250975322338,0.145808166422386,0.046403093185423,0.397638475298353,0.0194185148952143,0.662450595678677,0.0343467385911266,0.281154710104141,0.0522482394316875,0.132209564873259,0.0243103061767636,0.0342701397108736,0.434731512563749,0.504336919630578,0.444471527227965,0.220156916947232,0.0822353803990017,0.155760357027833,0.437470103264101,0.0974109526249106,0.0260432992849543,0.43453049037127,0.494047588445075,0.0348348855883599,0.662450595678678,0.160652421326747,0.648294883826384,0.501919566730645,0.0116271316929303,0.0273907468447547,0.648294883826383,0.0010348084548833,0.487138870829742,0.424362453326858,0.26223437985509,0.400552162269315,0.401988121227923,0.448061015078717,0.262723447800345,0.662749989462718,0.732332890386243,0.0240581027177904,0.382168523323694,0.386713757009035,0.763726786432532,0.144523233591571,0.0797854005231707,0.31629296644485
"A7Z1",0.418326164986651,0.662450595678677,0.295631475260951,0.508883083851133,0.73870078828525,0.738700788285251,0.340031194814953,0.753155893921584,0.753155893921585,0.398476079385832,0.740422647670539,0.184961436580882,0.662749989462718,0.52786760586295,0.508883083851133,0.676905701315012,0.648294883826384,0.73870078828525,0.740474507499507,0.00611652890842238,0.480705681155348,0.410468386956433,0.410858916717314,0.205854800593157,0.482948744308859,0.181198659398426,0.451170081495738,0.496706278030014,0.746241222521856,0.44782734004642,0.740422647670539,0.46231039737979,0.457291063689792,0.417980422825408,0.738700788285251,0.73870078828525,0.732332890386244,0.73870078828525,0.460133784941974,0.444384774663831,0.445795353988985,0.73870078828525,0.401563719941101,0.145085457320907,0.486323084862504,0.429666646474932,0.0914370252001971,0.648294883826383,0.771002449747794,0.662450595678678,0.763726786432532,0.430813446243023,0.142355953779055,0.463345229881442,0.634929494398077,0.630275668067361,0.662450595678678,0.29110721425022,0.508883083851133,0.393908766868792,0.414516039710378,0.132209564873259,0.482991317229724,0.433924316216195,0.423131671393353,0.416591939669087,0.128670096757672,0.78253532230799,0.690911062789462,0.0714367445941764,0.753155893921585,0.656633460554295,0.0141557118522943,0.177230335829904,0.515112869756907,0.485655931160146,0.523338189487468,0.705366168425797,0.648294883826384,0.732332890386243,0.421039649013026,0.457076602333357,0.42428112714642,0.508883083851133,0.487408971882994,0.475458986938237,0.648294883826383,0.422370499511758,0.132349513395507,0.746241222521855,0.701395248768405,0.47688791265141,0.753155893921585,0.305024234589466,0.305747181597516,0.46231039737979,0.132818971054181,0.428600102825337,0.662450595678678,0.27092668723022,0.494408600109282
"A7Z2",0.286556631269975,0.67078917240659,0.738700788285251,0.541184745313677,0.706285129701417,0.738700788285251,0.0829065577778447,0.0314968824194839,0.73870078828525,0.408907908138187,0.186084697256317,0.738700788285251,0.753155893921585,0.508883083851133,0.509358173991313,0.753155893921585,0.184671418605727,0.763726786432533,0.474750742730388,0.783712777306578,0.0657745613462853,0.254961373972919,0.746787996022578,0.205854800593157,0.763726786432532,0.662450595678678,0.732332890386243,0.387003360938476,0.466096765124526,0.466117738670467,0.706285129701418,0.484479951062914,0.444232728171828,0.0506145044856174,0.657416963727531,0.494813373070642,0.73870078828525,0.738700788285251,0.662749989462717,0.105796455454868,0.738700788285251,0.469640365770324,0.459295700734689,0.458143707331709,0.0613886624511622,0.444816007884914,0.438160563366333,0.153542955836358,0.508883083851133,0.521732276177294,0.73870078828525,0.473174832086855,0.447906300767205,0.441928178374469,0.464182733404696,0.648294883826383,0.292214922651267,0.415140759617723,0.690911062789463,0.630275668067362,0.546141704363755,0.508883083851133,0.105192567531058,0.73870078828525,0.435370943653225,0.191847021682025,0.523052657765538,0.153437877500144,0.732332890386243,0.753155893921584,0.662749989462717,0.515112869756907,0.11373706356975,0.662749989462718,0.429040429449867,0.763726786432532,0.763726786432532,0.220156916947232,0.746787996022577,0.158678945443866,0.425359634223482,0.444939412611207,0.392362224837021,0.73870078828525,0.656633460554295,0.348153783835917,0.73870078828525,0.393011061989888,0.660179852707895,0.662749989462718,0.728605750704837,0.753155893921585,0.634929494398077,0.105192567531058,0.648294883826383,0.763726786432532,0.486398695466681,0.348805433322802,0.73870078828525,0.502034555860039,0.508275804790819
"A8Z1",0.00979940976974799,0.273514828526909,0.738700788285251,0.397638475298352,0.436772356694185,0.740474507499508,0.0381042160746197,0.285727388874779,0.174151841714144,0.403668423810665,0.169963595696925,0.486323084862504,0.662749989462718,0.500604823166319,0.662450595678678,0.432212053981933,0.423215996193044,0.732332890386243,0.439418687035927,0.0299636250970079,0.0962612630077322,0.0329626839846652,0.429756666268219,0.497651956829107,0.459757510711031,0.151533986373475,0.255527797178408,0.158678945443865,0.740422647670539,0.0833951697564826,0.232470585665545,0.136091506542813,0.474750742730388,0.407650146132306,0.258250108306483,0.433589067248158,0.058501439098613,0.0576820611661264,0.763726786432532,0.73870078828525,0.738700788285251,0.423558270007168,0.629688426454355,0.060989933615279,0.422364960138308,0.732332890386243,0.0493259166508104,0.181198659398426,0.0703628207677587,0.438902245784359,0.113811426316592,0.0499787192274767,0.73870078828525,0.342942523441958,0.67078917240659,0.73870078828525,0.453013824960732,0.422561631715025,0.515112869756907,0.253266262612722,0.459321162330296,NA,0.00648757599280025,0.40483706941023,0.360076103159107,0.271593377916667,0.497651956829107,0.439579199672357,0.662450595678677,0.181198659398426,0.464287325754508,0.212644496623149,0.381985865762722,0.0437959957190343,0.412341469702933,0.498255844464208,0.43473151256375,0.448745481475997,0.662450595678678,0.114561995436267,0.523338189487468,0.460344917154145,0.0962612630077319,0.207974269610265,0.164102216033465,0.354814290625086,0.45718704048579,0.27832096563216,0.438024741211477,0.439294900702323,0.697211854658548,0.494212209034277,0.746241222521856,0.0683198155081628,0.0322830162007507,0.648294883826384,0.0420281654554938,0.634929494398077,0.746787996022577,0.394036380798928,NA
"A8Z2",0.193903012728518,0.386664526209368,0.778181892068866,0.73870078828525,0.378566088917965,0.73870078828525,0.740422647670539,0.38717102600384,0.421013483278605,0.508883083851133,0.187890531843299,0.177892954363047,0.676905701315012,0.753155893921584,0.28275294749069,0.443046586603716,0.184910049088417,0.648294883826384,0.170922144681986,0.106832596892574,0.728605750704836,0.591135778530611,0.778181892068866,0.439964410692788,0.734102240469961,0.494053931232167,0.448183042783784,0.0614127629593669,0.46209639646837,0.466117738670467,0.478741259760417,0.732332890386244,0.676905701315012,0.445069238885443,0.415140759617724,0.783712777306578,0.4197753667297,0.307200179453931,0.0451387274098293,0.451635051525033,0.116160405018704,0.738700788285251,0.732332890386244,0.444672673739364,0.662450595678678,0.740422647670539,0.505350308733005,0.185619364963514,0.158678945443865,0.148999099099554,0.111037523398591,0.662450595678677,0.457572896412714,0.0632219926588181,0.436226416875699,0.502577799943978,0.31470548768486,0.582255352790602,0.174460904546868,0.392295805159602,0.200779944054773,0.452162403503854,0.487408971882995,0.648294883826383,0.491203950557335,0.0877615898002811,0.4631985579751,0.521732276177294,0.220156916947232,0.73870078828525,0.648294883826383,0.370452425736092,0.738700788285251,0.354486300451287,0.405246319461576,0.523281842611488,0.648294883826383,0.0272357310885588,0.515175041456051,0.947320980278891,0.494104911822344,0.404272062583148,0.0589359837308512,0.662450595678678,0.421039063949078,0.78253532230799,0.732332890386243,0.283838343722227,0.433924316216194,0.490149043308769,0.783712777306578,0.746787996022578,0.114514384905377,0.174559712013226,0.439418687035926,0.462463521544112,0.401636015340513,0.38108536355631,0.648294883826383,0.242085959277221,0.456425413330325
"A8Z3",0.00886724020628254,0.0501330512535799,0.00245855238489423,0.153567511827544,NA,0.0208865732659116,NA,NA,NA,NA,0.00387188391877763,NA,0.370764591320594,0.439579199672357,NA,NA,NA,NA,NA,NA,0.0111748708838684,NA,NA,0.043414345891783,NA,NA,NA,NA,NA,NA,0.0260839805040903,NA,0.0493673160175866,0.00933216765781175,NA,0.153567511827544,0.0141557118522942,NA,NA,NA,0.0512169508783939,0.648294883826383,NA,NA,NA,NA,0.155676302649683,NA,NA,NA,NA,NA,NA,NA,0.144523233591571,NA,NA,NA,0.508883083851133,NA,NA,NA,NA,NA,NA,NA,NA,0.00501749517575436,0.0738304599902587,NA,NA,NA,NA,NA,NA,0.474750742730388,NA,NA,NA,0.0879473520739737,NA,NA,NA,0.648294883826383,NA,0.148606409535573,0.648294883826383,0.26223437985509,NA,NA,0.266457315899972,NA,NA,NA,NA,0.0207515919430222,NA,NA,NA,NA,NA
"A9Z1",0.328603844368542,0.662450595678678,0.481238276506876,0.508883083851133,0.508883083851133,0.753155893921585,0.478741259760417,0.0239705740469932,0.139872214626885,0.255527797178408,0.38627251391542,0.48191149039295,0.662749989462718,0.776167424408983,0.73870078828525,0.732332890386243,0.210163955356192,0.392815307327076,0.32021044358967,0.303854485703902,0.753155893921585,0.508883083851133,0.196752079693748,0.0547141471439707,0.476503783453236,0.428149142491461,0.482991317229724,0.648294883826383,0.437867610130553,0.648294883826384,0.447906300767206,0.146365276725553,0.439294900702323,0.0629797966157227,0.451395337819415,0.445876607491188,0.476060001915436,0.411500935828326,0.0489503210979965,0.732332890386243,0.753155893921584,0.419335933260967,0.0685643135573756,0.73870078828525,0.508883083851133,0.662450595678678,0.662450595678678,0.193271680044933,0.111753017642311,0.450322860832431,0.740422647670539,0.436932585120175,0.490149043308769,0.342942523441958,0.426442620622013,0.674480016380504,0.307733746340303,0.220156916947232,0.508883083851133,0.0370886307195694,0.441794450442299,0.732332890386243,0.662749989462717,0.46334522988144,0.763726786432532,0.648294883826383,0.600690975430786,0.454770295964897,0.232470585665545,0.230159372441179,0.205955324497191,0.425968083048875,0.458950314363477,0.29563147526095,0.0305622836724561,0.474750742730388,0.0101099213551409,0.457815040582388,0.662450595678678,0.648294883826384,0.662749989462717,0.071409313099011,0.464221100156307,0.732332890386243,0.181198659398426,0.620773782545783,0.657209527734956,0.222525913699927,0.73870078828525,0.413047306809618,0.522252330309341,0.354486300451287,0.852830546876654,0.091657372251697,0.78253532230799,0.424798854476513,0.648294883826383,0.391652072405536,0.78253532230799,0.150813346971918,0.448657454334057
"A9Z2",0.277787170873975,0.762599426263018,0.778181892068866,0.445782434478811,0.73870078828525,0.753155893921585,0.448506015395016,0.490149043308769,0.738700788285251,0.732332890386243,0.732332890386243,0.235554586446626,0.508949227259768,0.753155893921585,0.662450595678678,0.466613442760119,0.184829163620272,0.73870078828525,0.662450595678678,0.443374528213884,0.232470585665544,0.158678945443866,0.706285129701417,0.484183703380598,0.505731679302629,0.753155893921585,0.662450595678678,0.524564998705907,0.205593348291321,0.504669777125887,0.494813373070642,0.629173251355396,0.455435696578893,0.693121437394379,0.738700788285251,0.521732276177294,0.763726786432532,0.662450595678678,0.771002449747794,0.478720649491727,0.506264274654157,0.496706278030013,0.499776740877669,0.648294883826383,0.738700788285251,0.520787058448368,0.732332890386243,0.158678945443866,0.776167424408983,0.73870078828525,0.435832049451581,0.451807958972468,0.763726786432532,0.450200089132081,0.500008885187056,0.464971200177525,0.0998309225588779,0.778181892068866,0.515112869756907,0.753155893921585,0.480296817457211,0.73870078828525,0.662450595678678,0.776798105906849,0.753155893921585,0.496168965708261,0.485655931160146,0.728605750704837,0.738700788285251,0.92935718863811,0.732332890386244,0.746241222521856,0.493302434867451,0.385464804540188,0.782535322307991,0.795221575291633,0.676905701315012,0.67078917240659,0.501292587069722,0.746787996022578,0.701346055791583,0.0798225569967632,0.73870078828525,0.73870078828525,0.282762893325564,0.481155918225059,0.732332890386244,0.40003674271544,0.455435696578892,0.144523233591571,0.448061015078716,0.753155893921585,0.738700788285251,0.494047588445075,0.676905701315012,0.493976459346362,0.662450595678678,0.406120788222721,0.776167424408983,0.474789939875005,0.57530166928488
"A9Z3",0.204653379760705,0.000454160128681909,0.17691263747835,NA,NA,0.0110507549994179,NA,NA,NA,NA,0.0260243667910161,NA,0.161792831558105,0.0235051017338195,NA,NA,NA,NA,NA,NA,0.435716344414735,NA,NA,0.0294588959446631,NA,0.00430786762986392,NA,NA,NA,NA,0.026391841838106,NA,0.0268290386455907,NA,0.0175503588523481,0.176912637478349,0.0425753093536777,NA,NA,NA,0.0512719262671188,0.429669182154455,NA,NA,NA,NA,0.0232208027637857,NA,NA,NA,NA,NA,NA,NA,0.381985865762722,NA,NA,NA,0.508883083851133,NA,0.00886836049399531,NA,NA,NA,NA,NA,NA,0.0296997858534696,0.0141557118522943,NA,NA,NA,NA,NA,NA,0.474750742730388,NA,NA,0.347455660502567,0.0544086017050815,NA,NA,NA,NA,NA,0.403668423810665,0.374018789330611,0.201755501853248,NA,NA,0.440735129227365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A10Z1",0.243926351561364,0.502909372963679,0.807679950649137,0.746787996022578,0.763726786432532,0.481238276506875,0.777344879407571,0.782535322307991,0.778181892068866,0.770195577144352,0.687190343939289,0.73870078828525,0.778181892068866,0.738700788285251,0.676905701315012,0.738700788285251,0.740422647670539,0.662450595678677,0.73870078828525,0.43334542112802,0.776798105906849,0.771816543716828,0.954988010978672,0.763726786432532,0.778181892068867,0.465148981138254,0.795221575291633,0.732332890386243,0.519706194491387,0.430539647121781,0.46996541075849,0.763726786432532,0.480705681155347,0.783712777306578,0.679789672685485,0.722366511544395,0.523281842611489,0.732332890386243,0.525630821313601,0.507922051107021,0.0991374676705748,0.783712777306578,0.676905701315012,0.753155893921585,0.676905701315012,0.676905701315012,0.504381551200793,0.732332890386243,0.692129417849124,0.740422647670539,0.537908989387778,0.778181892068867,0.763726786432532,0.747286061518973,0.782535322307991,0.648294883826383,0.499049639853971,0.778181892068867,0.73870078828525,0.738700788285251,0.753155893921585,0.663389961508862,0.462800002436142,0.232470585665545,0.763726786432532,0.705645352063836,0.728605750704837,0.753155893921585,0.763726786432532,0.485422559393063,0.807561320455272,0.778181892068866,0.763827679245344,0.73870078828525,0.753155893921585,0.78253532230799,0.763726786432532,0.476191999721803,0.808738775453859,0.778181892068867,0.553895072872461,0.763726786432532,0.648294883826383,0.763726786432532,0.740422647670539,0.80873877545386,0.763726786432532,0.379192975514287,0.662450595678678,0.753155893921585,0.807561320455272,0.503210027497268,0.763726786432532,0.501370607791886,0.676905701315012,0.676905701315012,0.677654236462272,0.73870078828525,0.763726786432532,0.778181892068866,0.676024550015601
"A10Z2",0.2256160737073,0.439294900702323,0.442321865985168,0.337091211284492,0.424561175116399,0.78253532230799,0.436698685710449,0.347455660502567,0.435982484718721,0.340031194814952,0.515112869756907,0.156580042386632,0.369873630291163,0.441928178374469,0.490695261937129,0.73870078828525,0.382168523323694,0.259354964618551,0.172546037749882,0.429669182154455,0.782535322307991,0.648294883826383,0.415929828439712,0.732332890386243,0.299560250678032,0.0496913016417479,0.763726786432532,0.470362778472353,0.0532137625148026,0.0803245316170681,0.384695342048592,0.11827952613765,0.620773782545783,0.163816624769428,0.200779944054774,0.662450595678678,0.415052984864742,0.200701166384366,0.0147994191941294,0.397158275728404,0.499776740877669,0.418561170238269,0.407473277170732,0.200695532121025,0.502853955591034,0.253179006423257,0.662450595678678,0.428689426882075,0.620773782545782,0.409669726618153,0.687190343939289,0.495800629167924,0.753155893921584,5.49849827874205e-05,0.460976167671528,0.763726786432531,0.386664526209368,0.261261440467989,0.508883083851133,0.12657468346561,0.460980339258759,0.0421250289791598,0.28980701638634,0.697211854658548,0.414817803485963,0.0572471259171186,0.416074097938537,0.0733785972258604,0.738700788285251,0.0408893636291203,0.340031194814952,0.227101615626577,0.0222715389101995,0.303292637085142,0.12178578447209,0.770195577144352,0.0347586481772742,0.439579199672357,0.424362453326858,0.718223020141335,0.776798105906849,0.0568758231800175,0.42710104402721,0.746787996022577,0.656633460554295,0.634929494398077,0.32687687974277,0.364604671750663,0.45718704048579,0.648294883826383,0.52187520276695,0.515112869756907,NA,0.179353479422383,0.0855006426154934,0.380248812952907,NA,0.256428979758687,0.657209527734955,0.0318525743070965,NA
"A10Z3",0.126905319522132,0.0501330512535799,0.418934534077636,0.508883083851133,0.0271062474707356,0.0221045537814199,NA,NA,NA,NA,0.0202667508945241,NA,0.662749989462718,0.500008885187056,0.0275351841612108,0.648294883826384,NA,NA,NA,0.0312521228754196,0.04099443843224,NA,0.299560250678032,0.0199915157882783,NA,0.248694423829342,0.055258821953153,NA,0.0461038054843976,0.0244005497510935,0.111037523398589,NA,0.0385971322715653,0.138930007441158,0.382168523323693,0.662450595678678,0.00121798051550827,0.0410140538024653,NA,NA,0.73870078828525,0.350352562243113,0.0146596606610027,NA,0.259246817454921,NA,0.178223285809182,NA,0.155760357027834,0.433924316216194,NA,0.0058953059227135,NA,NA,0.0425753093536777,NA,0.116103636090188,NA,0.162607249561434,NA,0.00965326210008157,NA,0.35988193766457,NA,NA,0.138645877174117,0.00629141244890464,0.424561175116399,0.662450595678677,NA,NA,NA,NA,NA,NA,0.73870078828525,NA,NA,0.153567511827544,0.648294883826384,0.402880199901384,0.0226101778609357,NA,0.0144551056363343,0.207974269610265,0.369013538245339,0.648294883826384,0.195786139554422,0.0466130068648289,NA,0.332851848911341,0.292498844250566,0.656633460554296,2.77507856248877e-05,NA,0.00998394293497693,NA,NA,NA,NA,NA
"A11Z1",0.225014004471967,0.0928800087113002,0.448277778795497,0.464266975144378,0.409014189034787,0.461491391888743,0.137430808647162,0.439294900702323,0.499974912624553,0.490695261937129,0.204796665288024,0.120009712607538,0.449245406315171,0.439579199672357,0.448438142621107,0.401988121227923,0.662450595678678,0.738700788285251,0.41547775805198,0.485655931160146,0.468869273913553,0.679789672685484,0.167991296886633,0.763726786432533,0.732332890386243,0.73870078828525,0.648294883826384,0.384765570818326,0.508883083851133,0.0798225569967633,0.146365276725553,0.648294883826383,0.147789935088461,0.732332890386243,0.200779944054774,0.732332890386243,0.457706022729204,0.738700788285251,0.746787996022578,0.158667847617712,0.232470585665545,0.435686448748795,0.18791316440135,0.280509360053097,0.42499925084364,0.464010373754254,0.426442620622013,0.402348426917458,0.740422647670539,0.648294883826383,0.439418687035927,0.676905701315012,0.433924316216194,0.0562180924069569,0.0254874114080106,0.663389961508862,0.232470585665545,0.476503783453236,0.732332890386243,0.490371887798161,0.394899299449386,0.235650326820748,0.415140759617723,0.631170363489305,0.732332890386244,0.402154226580548,0.504719123635468,0.656633460554295,0.159314920331552,0.434731512563749,0.340031194814953,0.67078917240659,0.232470585665545,0.662450595678677,0.174460904546868,0.738162425460372,0.0557679851312124,0.387003360938476,0.415140759617724,0.648294883826384,0.441695052590201,0.340031194814953,0.484284416865393,0.738700788285251,0.648294883826383,0.634929494398077,0.648294883826384,0.432557021270899,0.407446035518907,0.662749989462718,0.522252330309341,0.420850609343906,0.114514384905377,0.508883083851133,0.460614470875361,0.128670096757671,0.0841201063092157,0.43053964712178,0.181198659398426,0.416591939669087,0.439862767526842
"A11Z2",0.017979662904906,0.508883083851134,0.433924316216193,0.463621385528496,0.00202543131820802,0.738700788285251,NA,0.43453049037127,0.508883083851133,NA,0.0227350121206476,0.0082188882326543,0.00611652890842236,0.691270109733196,0.0347730634137358,0.248694423829342,0.0813533191508747,0.440647019279692,0.511012212044543,0.386713757009035,0.738700788285251,0.424362453326858,0.435982484718723,0.14474055630037,0.166072040303809,0.136584200389269,0.490941729605408,0.24490151086304,0.0594916628046054,0.0808755662288115,0.0685643135573757,0.00793694047889183,0.390915783366093,0.00511270927060021,0.648294883826384,0.192627722239641,0.153708384614996,0.490149043308769,0.0663945330113694,NA,0.400552162269315,0.648294883826383,0.142355953779055,0.0248816287332625,0.4245611751164,0.0506096572264732,0.111037523398591,NA,0.108484727364447,0.0206622872301369,0.381985865762722,0.0373545096662955,0.369749184679129,0.0445500415236066,0.0331548938550016,0.0225181215445773,0.118827475427343,NA,0.116103636090188,0.341605545728533,0.0144551056363343,0.016092600811111,0.0380451326682383,0.0111502724127887,0.38422563517656,0.0137745028312672,0.305024234589466,0.576586686189948,0.146365276725553,0.0264135030367951,0.10043469352218,0.0061165289084223,0.132417426609071,0.0646576556952877,0.00291766706651627,0.474750742730388,0.385535543497114,NA,0.411386386912944,0.495681221800798,0.38064149050456,0.180274114098664,NA,0.354486300451287,0.130174356405669,0.4631985579751,0.648294883826384,0.367438081050973,0.137628937672893,0.0512169508783938,0.332851848911341,0.656633460554296,0.622478331558698,0.0105507961634099,0.0445141481951317,0.12692261633179,0.0106577821938313,NA,0.220156916947232,0.0100688066684313,NA
